player_name,date,league_name,team_name,opponent_name,position,euro_score,prev_mean_euro_score,prev_mean_goals,prev_mean_assists,prev_median_min,prev_starter_rate,is_friendlies,team_rank,team_total_points,opponent_rank,opponent_total_points,fifa_rank_diff,fifa_points_diff
Steven Bergwijn,2021-03-27,European World Cup Qualifiers,Netherlands,Latvia,M,1.0,4.0,0.14285714285714285,0.0,68.0,0.7142857142857143,False,14.0,1609.0,136.0,1082.0,-122.0,527.0
Steven Zuber,2018-09-11,International Friendlies,Switzerland,England,M,1.0,9.0,1.0,0.0,79.0,1.0,True,,,,,,
Steven Zuber,2018-10-12,UEFA Nations League,Switzerland,Belgium,M,6.0,5.0,0.5,0.0,51.5,0.5,False,8.0,1598.0,1.0,1729.0,7.0,-131.0
Steven Zuber,2018-10-15,UEFA Nations League,Switzerland,Iceland,M,3.0,5.333333333333333,0.3333333333333333,0.0,79.0,0.6666666666666666,False,8.0,1598.0,36.0,1461.0,-28.0,137.0
Steven Zuber,2018-11-14,International Friendlies,Switzerland,Qatar,M,2.0,4.75,0.25,0.0,83.5,0.75,True,8.0,1598.0,96.0,1248.0,-88.0,350.0
Steven Zuber,2018-11-18,UEFA Nations League,Switzerland,Belgium,M,3.0,4.2,0.2,0.0,79.0,0.8,False,8.0,1598.0,1.0,1733.0,7.0,-135.0
Steven Zuber,2019-03-23,European Championship Qualifiers,Switzerland,Georgia,M,12.0,4.0,0.16666666666666666,0.0,83.0,0.8333333333333334,False,8.0,1599.0,91.0,1269.0,-83.0,330.0
Steven Zuber,2019-03-26,European Championship Qualifiers,Switzerland,Denmark,M,6.0,5.142857142857143,0.2857142857142857,0.0,87.0,0.8571428571428571,False,8.0,1599.0,10.0,1589.0,-2.0,10.0
Steven Zuber,2019-06-05,UEFA Nations League,Switzerland,Portugal,M,6.0,5.25,0.25,0.125,87.5,0.875,False,8.0,1604.0,7.0,1607.0,1.0,-3.0
Steven Zuber,2019-06-09,UEFA Nations League,Switzerland,England,M,1.0,5.333333333333333,0.2222222222222222,0.1111111111111111,87.0,0.8888888888888888,False,8.0,1604.0,4.0,1647.0,4.0,-43.0
Steven Zuber,2020-09-03,UEFA Nations League,Switzerland,Ukraine,M,2.0,4.9,0.2,0.1,85.0,0.8,False,12.0,1608.0,24.0,1537.0,-12.0,71.0
Steven Zuber,2020-09-06,UEFA Nations League,Switzerland,Germany,M,1.0,4.636363636363637,0.18181818181818182,0.09090909090909091,83.0,0.8181818181818182,False,12.0,1608.0,15.0,1602.0,-3.0,6.0
Steven Zuber,2020-10-07,International Friendlies,Switzerland,Croatia,M,1.0,4.333333333333333,0.16666666666666666,0.08333333333333333,81.0,0.75,True,15.0,1600.0,8.0,1628.0,7.0,-28.0
Steven Zuber,2020-10-10,UEFA Nations League,Switzerland,Spain,M,1.0,4.076923076923077,0.15384615384615385,0.07692307692307693,79.0,0.6923076923076923,False,15.0,1600.0,7.0,1642.0,8.0,-42.0
Steven Zuber,2020-10-13,UEFA Nations League,Switzerland,Germany,M,3.0,3.857142857142857,0.14285714285714285,0.07142857142857142,67.0,0.6428571428571429,False,15.0,1600.0,14.0,1602.0,1.0,-2.0
Steven Zuber,2020-11-11,International Friendlies,Switzerland,Belgium,M,2.0,3.8,0.13333333333333333,0.06666666666666667,66.0,0.6666666666666666,True,16.0,1589.0,1.0,1765.0,15.0,-176.0
Steven Zuber,2020-11-14,UEFA Nations League,Switzerland,Spain,M,3.0,3.6875,0.125,0.0625,60.5,0.6875,False,16.0,1589.0,6.0,1639.0,10.0,-50.0
Steven Zuber,2021-03-25,European World Cup Qualifiers,Switzerland,Bulgaria,M,8.0,3.6470588235294117,0.11764705882352941,0.058823529411764705,66.0,0.7058823529411765,False,16.0,1593.0,68.0,1350.0,-52.0,243.0
Steven Zuber,2021-03-28,European World Cup Qualifiers,Switzerland,Lithuania,M,1.0,3.888888888888889,0.16666666666666666,0.05555555555555555,69.0,0.7222222222222222,False,16.0,1593.0,129.0,1114.0,-113.0,479.0
Steven Zuber,2021-03-31,International Friendlies,Switzerland,Finland,M,6.0,3.736842105263158,0.15789473684210525,0.05263157894736842,66.0,0.6842105263157895,True,16.0,1593.0,55.0,1411.0,-39.0,182.0
Stole Dimitrievski,2018-09-09,UEFA Nations League,North Macedonia,Armenia,GK,8.0,7.0,0.0,0.0,90.0,1.0,False,,,,,,
Stole Dimitrievski,2018-10-13,UEFA Nations League,North Macedonia,Liechtenstein,GK,3.0,7.5,0.0,0.0,90.0,1.0,False,68.0,1344.0,178.0,947.0,-110.0,397.0
Stole Dimitrievski,2018-10-16,UEFA Nations League,North Macedonia,Armenia,GK,1.0,6.0,0.0,0.0,90.0,1.0,False,68.0,1344.0,100.0,1225.0,-32.0,119.0
Stole Dimitrievski,2018-11-16,UEFA Nations League,North Macedonia,Liechtenstein,GK,7.0,4.75,0.0,0.0,90.0,1.0,False,68.0,1338.0,182.0,936.0,-114.0,402.0
Stole Dimitrievski,2018-11-19,UEFA Nations League,North Macedonia,Gibraltar,GK,7.0,5.2,0.0,0.0,90.0,1.0,False,68.0,1338.0,190.0,911.0,-122.0,427.0
Stole Dimitrievski,2019-03-21,European Championship Qualifiers,North Macedonia,Latvia,GK,3.0,5.5,0.0,0.0,90.0,1.0,False,71.0,1343.0,131.0,1112.0,-60.0,231.0
Stole Dimitrievski,2019-03-24,European Championship Qualifiers,North Macedonia,Slovenia,GK,4.0,5.142857142857143,0.0,0.0,90.0,1.0,False,71.0,1343.0,63.0,1369.0,8.0,-26.0
Stole Dimitrievski,2019-06-07,European Championship Qualifiers,North Macedonia,Poland,GK,3.0,5.0,0.0,0.0,90.0,1.0,False,68.0,1350.0,20.0,1535.0,48.0,-185.0
Stole Dimitrievski,2019-06-10,European Championship Qualifiers,North Macedonia,Austria,GK,2.0,4.777777777777778,0.0,0.0,90.0,1.0,False,68.0,1350.0,34.0,1479.0,34.0,-129.0
Stole Dimitrievski,2019-09-05,European Championship Qualifiers,North Macedonia,Israel,GK,4.0,4.5,0.0,0.0,90.0,1.0,False,71.0,1333.0,84.0,1286.0,-13.0,47.0
Stole Dimitrievski,2019-09-09,European Championship Qualifiers,North Macedonia,Latvia,GK,7.0,4.454545454545454,0.0,0.0,90.0,1.0,False,71.0,1333.0,134.0,1086.0,-63.0,247.0
Stole Dimitrievski,2019-10-10,European Championship Qualifiers,North Macedonia,Slovenia,GK,4.0,4.666666666666667,0.0,0.0,90.0,1.0,False,69.0,1339.0,58.0,1390.0,11.0,-51.0
Stole Dimitrievski,2019-10-13,European Championship Qualifiers,North Macedonia,Poland,GK,2.0,4.615384615384615,0.0,0.0,90.0,1.0,False,69.0,1339.0,22.0,1532.0,47.0,-193.0
Stole Dimitrievski,2019-11-16,European Championship Qualifiers,North Macedonia,Austria,GK,4.0,4.428571428571429,0.0,0.0,90.0,1.0,False,68.0,1344.0,25.0,1520.0,43.0,-176.0
Stole Dimitrievski,2019-11-19,European Championship Qualifiers,North Macedonia,Israel,GK,8.0,4.4,0.0,0.0,90.0,1.0,False,68.0,1344.0,89.0,1278.0,-21.0,66.0
Stole Dimitrievski,2020-10-08,European Championship Qualifiers,North Macedonia,Kosovo,GK,3.0,4.625,0.0,0.0,90.0,1.0,False,66.0,1351.0,116.0,1167.0,-50.0,184.0
Stole Dimitrievski,2020-10-14,UEFA Nations League,North Macedonia,Georgia,GK,0.0,4.529411764705882,0.0,0.0,90.0,1.0,False,66.0,1351.0,89.0,1274.0,-23.0,77.0
Stole Dimitrievski,2020-11-12,European Championship Qualifiers,North Macedonia,Georgia,GK,8.0,4.277777777777778,0.0,0.0,90.0,1.0,False,65.0,1356.0,86.0,1287.0,-21.0,69.0
Stole Dimitrievski,2021-03-25,European World Cup Qualifiers,North Macedonia,Romania,GK,4.0,4.473684210526316,0.0,0.0,90.0,1.0,False,65.0,1362.0,37.0,1466.0,28.0,-104.0
Stole Dimitrievski,2021-03-28,European World Cup Qualifiers,North Macedonia,Liechtenstein,GK,7.0,4.45,0.0,0.0,90.0,1.0,False,65.0,1362.0,181.0,924.0,-116.0,438.0
Stole Dimitrievski,2021-03-31,European World Cup Qualifiers,North Macedonia,Germany,GK,3.0,4.571428571428571,0.0,0.0,90.0,1.0,False,65.0,1362.0,13.0,1610.0,52.0,-248.0
Stuart Armstrong,2018-09-10,UEFA Nations League,Scotland,Albania,M,4.0,2.0,0.0,0.0,53.0,1.0,False,,,,,,
Stuart Armstrong,2018-10-14,International Friendlies,Scotland,Portugal,M,6.0,3.0,0.0,0.0,49.0,0.5,True,39.0,1448.0,7.0,1606.0,32.0,-158.0
Stuart Armstrong,2018-11-17,UEFA Nations League,Scotland,Albania,M,4.0,4.0,0.0,0.0,53.0,0.6666666666666666,False,40.0,1435.0,60.0,1372.0,-20.0,63.0
Stuart Armstrong,2018-11-20,UEFA Nations League,Scotland,Israel,M,6.0,4.0,0.0,0.0,57.0,0.75,False,40.0,1435.0,91.0,1267.0,-51.0,168.0
Stuart Armstrong,2019-03-21,European Championship Qualifiers,Scotland,Kazakhstan,M,6.0,4.4,0.0,0.0,61.0,0.8,False,40.0,1446.0,117.0,1159.0,-77.0,287.0
Stuart Armstrong,2019-03-24,European Championship Qualifiers,Scotland,San Marino,M,7.0,4.666666666666667,0.0,0.0,68.5,0.8333333333333334,False,40.0,1446.0,211.0,854.0,-171.0,592.0
Stuart Armstrong,2019-06-08,European Championship Qualifiers,Scotland,Cyprus,M,1.0,5.0,0.0,0.0,71.0,0.8571428571428571,False,44.0,1430.0,89.0,1276.0,-45.0,154.0
Stuart Armstrong,2019-06-11,European Championship Qualifiers,Scotland,Belgium,M,2.0,4.5,0.0,0.0,66.0,0.75,False,44.0,1430.0,1.0,1737.0,43.0,-307.0
Stuart Armstrong,2019-09-09,European Championship Qualifiers,Scotland,Belgium,M,1.0,4.222222222222222,0.0,0.0,61.0,0.7777777777777778,False,48.0,1433.0,1.0,1746.0,47.0,-313.0
Stuart Armstrong,2019-10-10,European Championship Qualifiers,Scotland,Russia,M,1.0,3.9,0.0,0.0,57.0,0.7,False,52.0,1415.0,42.0,1455.0,10.0,-40.0
Stuart Armstrong,2019-10-13,European Championship Qualifiers,Scotland,San Marino,M,6.0,3.6363636363636362,0.0,0.0,53.0,0.6363636363636364,False,52.0,1415.0,210.0,835.0,-158.0,580.0
Stuart Armstrong,2019-11-19,European Championship Qualifiers,Scotland,Kazakhstan,M,1.0,3.8333333333333335,0.08333333333333333,0.0,49.0,0.5833333333333334,False,53.0,1406.0,121.0,1157.0,-68.0,249.0
Stuart Armstrong,2020-09-04,UEFA Nations League,Scotland,Israel,M,1.0,3.6153846153846154,0.07692307692307693,0.0,45.0,0.5384615384615384,False,50.0,1422.0,93.0,1260.0,-43.0,162.0
Stuart Armstrong,2020-09-07,UEFA Nations League,Scotland,Czech Republic,M,2.0,3.4285714285714284,0.07142857142857142,0.0,38.5,0.5,False,50.0,1422.0,45.0,1446.0,5.0,-24.0
Stuart Armstrong,2020-11-15,UEFA Nations League,Scotland,Slovakia,M,5.0,3.3333333333333335,0.06666666666666667,0.0,45.0,0.5333333333333333,False,45.0,1446.0,37.0,1466.0,8.0,-20.0
Stuart Armstrong,2021-03-25,European World Cup Qualifiers,Scotland,Austria,M,6.0,3.4375,0.0625,0.0,49.0,0.5625,False,48.0,1436.0,23.0,1531.0,25.0,-95.0
Stuart Armstrong,2021-03-28,European World Cup Qualifiers,Scotland,Israel,M,1.0,3.588235294117647,0.058823529411764705,0.0,53.0,0.5882352941176471,False,48.0,1436.0,87.0,1279.0,-39.0,157.0
Sérgio Oliveira,2018-09-10,UEFA Nations League,Portugal,Italy,M,1.0,1.0,0.0,0.0,9.0,0.0,False,,,,,,
Sérgio Oliveira,2018-10-14,International Friendlies,Portugal,Scotland,M,1.0,1.0,0.0,0.0,6.5,0.0,True,7.0,1606.0,39.0,1448.0,-32.0,158.0
Sérgio Oliveira,2020-09-05,UEFA Nations League,Portugal,Croatia,M,1.0,1.0,0.0,0.0,9.0,0.3333333333333333,False,7.0,1639.0,6.0,1642.0,1.0,-3.0
Sérgio Oliveira,2020-11-11,International Friendlies,Portugal,Andorra,M,5.0,1.0,0.0,0.0,8.5,0.25,True,5.0,1661.0,145.0,1065.0,-140.0,596.0
Sérgio Oliveira,2020-11-14,UEFA Nations League,Portugal,France,M,1.0,1.8,0.0,0.2,9.0,0.4,False,5.0,1661.0,2.0,1752.0,3.0,-91.0
Sérgio Oliveira,2020-11-17,UEFA Nations League,Portugal,Croatia,M,1.0,1.6666666666666667,0.0,0.16666666666666666,8.5,0.3333333333333333,False,5.0,1661.0,9.0,1634.0,-4.0,27.0
Sérgio Oliveira,2021-03-24,European World Cup Qualifiers,Portugal,Azerbaijan,M,1.0,1.5714285714285714,0.0,0.14285714285714285,9.0,0.2857142857142857,False,5.0,1662.0,108.0,1180.0,-103.0,482.0
Sérgio Oliveira,2021-03-27,European World Cup Qualifiers,Portugal,Serbia,M,6.0,1.5,0.0,0.125,8.5,0.25,False,5.0,1662.0,30.0,1492.0,-25.0,170.0
Sérgio Oliveira,2021-03-30,European World Cup Qualifiers,Portugal,Luxembourg,M,1.0,2.0,0.0,0.1111111111111111,9.0,0.3333333333333333,False,5.0,1662.0,98.0,1235.0,-93.0,427.0
Tamas Cseri,2020-11-18,UEFA Nations League,Hungary,Turkey,M,0.0,1.0,0.0,0.0,8.0,0.0,False,47.0,1439.0,33.0,1486.0,14.0,-47.0
Tamas Cseri,2021-03-28,European World Cup Qualifiers,Hungary,San Marino,M,1.0,0.5,0.0,0.0,26.5,0.0,False,40.0,1460.0,210.0,810.0,-170.0,650.0
Taras Stepanenko,2018-09-09,UEFA Nations League,Ukraine,Slovakia,M,7.0,6.0,0.0,0.0,90.0,1.0,False,,,,,,
Taras Stepanenko,2018-10-10,International Friendlies,Ukraine,Italy,M,1.0,6.5,0.0,0.0,88.0,1.0,True,29.0,1483.0,20.0,1526.0,9.0,-43.0
Taras Stepanenko,2018-10-16,UEFA Nations League,Ukraine,Czech Republic,M,7.0,4.666666666666667,0.0,0.0,86.0,0.6666666666666666,False,29.0,1483.0,47.0,1418.0,-18.0,65.0
Taras Stepanenko,2018-11-16,UEFA Nations League,Ukraine,Slovakia,M,5.0,5.25,0.0,0.0,88.0,0.75,False,27.0,1490.0,28.0,1483.0,-1.0,7.0
Taras Stepanenko,2019-03-22,European Championship Qualifiers,Ukraine,Portugal,M,3.0,5.2,0.0,0.0,90.0,0.8,False,30.0,1482.0,6.0,1614.0,24.0,-132.0
Taras Stepanenko,2019-06-07,European Championship Qualifiers,Ukraine,Serbia,M,7.0,4.833333333333333,0.0,0.0,90.0,0.8333333333333334,False,27.0,1493.0,29.0,1484.0,-2.0,9.0
Taras Stepanenko,2019-06-10,European Championship Qualifiers,Ukraine,Luxembourg,M,7.0,5.142857142857143,0.0,0.0,90.0,0.8571428571428571,False,27.0,1493.0,86.0,1277.0,-59.0,216.0
Taras Stepanenko,2019-09-07,European Championship Qualifiers,Ukraine,Lithuania,M,7.0,5.375,0.0,0.0,90.0,0.875,False,25.0,1513.0,130.0,1101.0,-105.0,412.0
Taras Stepanenko,2019-10-11,European Championship Qualifiers,Ukraine,Lithuania,M,6.0,5.555555555555555,0.0,0.0,90.0,0.8888888888888888,False,25.0,1516.0,131.0,1094.0,-106.0,422.0
Taras Stepanenko,2019-10-14,European Championship Qualifiers,Ukraine,Portugal,M,0.0,5.6,0.0,0.0,90.0,0.9,False,25.0,1516.0,5.0,1643.0,20.0,-127.0
Taras Stepanenko,2020-09-03,UEFA Nations League,Ukraine,Switzerland,M,6.0,5.090909090909091,0.0,0.0,90.0,0.9090909090909091,False,24.0,1537.0,12.0,1608.0,12.0,-71.0
Taras Stepanenko,2020-11-14,UEFA Nations League,Ukraine,Germany,M,6.0,5.166666666666667,0.0,0.0,90.0,0.9166666666666666,False,23.0,1539.0,14.0,1607.0,9.0,-68.0
Taras Stepanenko,2021-05-23,International Friendlies,Ukraine,Bahrain,M,2.0,5.230769230769231,0.0,0.0,90.0,0.9230769230769231,True,24.0,1515.0,99.0,1238.0,-75.0,277.0
Taylan Antalyali,2021-03-27,European World Cup Qualifiers,Turkey,Norway,M,1.0,1.0,0.0,0.0,26.0,0.0,False,32.0,1487.0,44.0,1450.0,-12.0,37.0
Taylan Antalyali,2021-03-30,European World Cup Qualifiers,Turkey,Latvia,M,1.0,1.0,0.0,0.0,23.5,0.0,False,32.0,1487.0,136.0,1082.0,-104.0,405.0
Teemu Pukki,2018-09-11,UEFA Nations League,Finland,Estonia,F,9.5,8.5,1.0,0.0,90.0,1.0,False,,,,,,
Teemu Pukki,2018-10-12,UEFA Nations League,Finland,Estonia,F,8.0,9.0,1.0,0.0,89.5,1.0,False,58.0,1378.0,98.0,1240.0,-40.0,138.0
Teemu Pukki,2018-10-15,UEFA Nations League,Finland,Greece,F,2.0,8.666666666666666,1.0,0.0,90.0,1.0,False,58.0,1378.0,42.0,1433.0,16.0,-55.0
Teemu Pukki,2018-11-15,UEFA Nations League,Finland,Greece,F,3.5,7.0,0.75,0.0,89.5,1.0,False,56.0,1392.0,42.0,1432.0,14.0,-40.0
Teemu Pukki,2018-11-18,UEFA Nations League,Finland,Hungary,F,6.0,6.3,0.6,0.0,89.0,1.0,False,56.0,1392.0,55.0,1400.0,1.0,-8.0
Teemu Pukki,2019-03-23,European Championship Qualifiers,Finland,Italy,F,3.5,6.25,0.5,0.0,89.5,1.0,False,59.0,1375.0,18.0,1539.0,41.0,-164.0
Teemu Pukki,2019-03-26,European Championship Qualifiers,Finland,Armenia,F,6.5,5.857142857142857,0.42857142857142855,0.0,89.0,1.0,False,59.0,1375.0,101.0,1222.0,-42.0,153.0
Teemu Pukki,2019-06-08,European Championship Qualifiers,Finland,Bosnia and Herzegovina,F,18.0,5.9375,0.375,0.0,89.5,1.0,False,60.0,1375.0,35.0,1478.0,25.0,-103.0
Teemu Pukki,2019-06-11,European Championship Qualifiers,Finland,Liechtenstein,F,10.0,7.277777777777778,0.5555555555555556,0.0,90.0,1.0,False,60.0,1375.0,182.0,932.0,-122.0,443.0
Teemu Pukki,2019-09-05,European Championship Qualifiers,Finland,Greece,F,9.5,7.55,0.6,0.0,90.0,1.0,False,57.0,1394.0,54.0,1403.0,3.0,-9.0
Teemu Pukki,2019-09-08,European Championship Qualifiers,Finland,Italy,F,9.0,7.7272727272727275,0.6363636363636364,0.0,90.0,1.0,False,57.0,1394.0,16.0,1569.0,41.0,-175.0
Teemu Pukki,2019-10-12,European Championship Qualifiers,Finland,Bosnia and Herzegovina,F,2.5,7.833333333333333,0.6666666666666666,0.0,90.0,1.0,False,54.0,1398.0,46.0,1438.0,8.0,-40.0
Teemu Pukki,2019-10-15,European Championship Qualifiers,Finland,Armenia,F,15.5,7.423076923076923,0.6153846153846154,0.0,90.0,1.0,False,54.0,1398.0,96.0,1242.0,-42.0,156.0
Teemu Pukki,2019-11-15,European Championship Qualifiers,Finland,Liechtenstein,F,15.0,8.0,0.7142857142857143,0.0,90.0,1.0,False,55.0,1395.0,181.0,933.0,-126.0,462.0
Teemu Pukki,2019-11-18,European Championship Qualifiers,Finland,Greece,F,8.0,8.466666666666667,0.8,0.0,90.0,1.0,False,55.0,1395.0,58.0,1388.0,-3.0,7.0
Teemu Pukki,2020-09-03,UEFA Nations League,Finland,Wales,F,2.0,8.4375,0.8125,0.0,90.0,1.0,False,58.0,1386.0,23.0,1540.0,35.0,-154.0
Teemu Pukki,2020-09-06,UEFA Nations League,Finland,Republic of Ireland,F,6.0,8.058823529411764,0.7647058823529411,0.0,90.0,1.0,False,58.0,1386.0,34.0,1486.0,24.0,-100.0
Teemu Pukki,2020-10-11,UEFA Nations League,Finland,Bulgaria,F,6.5,7.944444444444445,0.7222222222222222,0.0,90.0,1.0,False,56.0,1390.0,60.0,1378.0,-4.0,12.0
Teemu Pukki,2020-10-14,UEFA Nations League,Finland,Republic of Ireland,F,3.0,7.868421052631579,0.6842105263157895,0.05263157894736842,90.0,1.0,False,56.0,1390.0,37.0,1475.0,19.0,-85.0
Teemu Pukki,2020-11-11,International Friendlies,Finland,France,F,1.0,7.625,0.65,0.05,90.0,1.0,True,55.0,1402.0,2.0,1752.0,53.0,-350.0
Teemu Pukki,2020-11-15,UEFA Nations League,Finland,Bulgaria,F,10.5,7.309523809523809,0.6190476190476191,0.047619047619047616,90.0,0.9523809523809523,False,55.0,1402.0,66.0,1354.0,-11.0,48.0
Teemu Pukki,2020-11-18,UEFA Nations League,Finland,Wales,F,9.5,7.454545454545454,0.6363636363636364,0.045454545454545456,89.5,0.9545454545454546,False,55.0,1402.0,20.0,1550.0,35.0,-148.0
Teemu Pukki,2021-03-24,European World Cup Qualifiers,Finland,Bosnia and Herzegovina,F,16.5,7.543478260869565,0.6521739130434783,0.043478260869565216,89.0,0.9565217391304348,False,55.0,1411.0,56.0,1410.0,-1.0,1.0
Teemu Pukki,2021-03-28,European World Cup Qualifiers,Finland,Ukraine,F,8.5,7.916666666666667,0.7083333333333334,0.041666666666666664,89.5,0.9583333333333334,False,55.0,1411.0,24.0,1521.0,31.0,-110.0
Teemu Pukki,2021-03-31,International Friendlies,Finland,Switzerland,F,1.0,7.94,0.72,0.04,90.0,0.96,True,55.0,1411.0,16.0,1593.0,39.0,-182.0
Thiago Alcántara,2018-09-11,UEFA Nations League,Spain,Croatia,M,4.0,9.0,0.0,1.0,80.0,1.0,False,,,,,,
Thiago Alcántara,2018-10-15,UEFA Nations League,Spain,England,M,6.0,6.5,0.0,0.5,52.5,0.5,False,9.0,1597.0,6.0,1612.0,3.0,-15.0
Thiago Alcántara,2019-09-08,European Championship Qualifiers,Spain,Faroe Islands,M,12.0,6.333333333333333,0.0,0.3333333333333333,80.0,0.6666666666666666,False,9.0,1617.0,108.0,1200.0,-99.0,417.0
Thiago Thiago,2019-11-15,European Championship Qualifiers,Spain,Malta,M,13.0,6.0,0.0,0.0,66.0,1.0,False,8.0,1625.0,182.0,924.0,-174.0,701.0
Thiago Thiago,2020-09-03,UEFA Nations League,Spain,Germany,M,6.0,9.5,0.0,1.0,78.0,1.0,False,8.0,1636.0,15.0,1602.0,-7.0,34.0
Thiago Thiago,2020-09-06,UEFA Nations League,Spain,Ukraine,M,7.0,8.333333333333334,0.0,0.6666666666666666,90.0,1.0,False,8.0,1636.0,24.0,1537.0,-16.0,99.0
Thibaut Courtois,2018-09-11,UEFA Nations League,Belgium,Iceland,GK,7.0,8.0,0.0,0.0,90.0,1.0,False,,,,,,
Thibaut Courtois,2018-10-12,UEFA Nations League,Belgium,Switzerland,GK,4.0,7.5,0.0,0.0,90.0,1.0,False,1.0,1729.0,8.0,1598.0,-7.0,131.0
Thibaut Courtois,2018-11-15,UEFA Nations League,Belgium,Iceland,GK,7.0,6.333333333333333,0.0,0.0,90.0,1.0,False,1.0,1733.0,36.0,1458.0,-35.0,275.0
Thibaut Courtois,2018-11-18,UEFA Nations League,Belgium,Switzerland,GK,2.0,6.5,0.0,0.0,90.0,1.0,False,1.0,1733.0,8.0,1598.0,-7.0,135.0
Thibaut Courtois,2019-03-21,European Championship Qualifiers,Belgium,Russia,GK,3.0,5.6,0.0,0.0,90.0,1.0,False,1.0,1727.0,50.0,1424.0,-49.0,303.0
Thibaut Courtois,2019-03-24,European Championship Qualifiers,Belgium,Cyprus,GK,7.0,5.166666666666667,0.0,0.0,90.0,1.0,False,1.0,1727.0,87.0,1276.0,-86.0,451.0
Thibaut Courtois,2019-06-08,European Championship Qualifiers,Belgium,Kazakhstan,GK,7.0,5.428571428571429,0.0,0.0,90.0,1.0,False,1.0,1737.0,116.0,1171.0,-115.0,566.0
Thibaut Courtois,2019-06-11,European Championship Qualifiers,Belgium,Scotland,GK,7.0,5.625,0.0,0.0,90.0,1.0,False,1.0,1737.0,44.0,1430.0,-43.0,307.0
Thibaut Courtois,2019-09-06,European Championship Qualifiers,Belgium,San Marino,GK,8.0,5.777777777777778,0.0,0.0,90.0,1.0,False,1.0,1746.0,211.0,839.0,-210.0,907.0
Thibaut Courtois,2019-09-09,European Championship Qualifiers,Belgium,Scotland,GK,8.0,6.0,0.0,0.0,90.0,1.0,False,1.0,1746.0,48.0,1433.0,-47.0,313.0
Thibaut Courtois,2019-10-10,European Championship Qualifiers,Belgium,San Marino,GK,7.0,6.181818181818182,0.0,0.0,90.0,1.0,False,1.0,1752.0,210.0,835.0,-209.0,917.0
Thibaut Courtois,2019-10-13,European Championship Qualifiers,Belgium,Kazakhstan,GK,7.0,6.25,0.0,0.0,90.0,1.0,False,1.0,1752.0,116.0,1169.0,-115.0,583.0
Thibaut Courtois,2019-11-16,European Championship Qualifiers,Belgium,Russia,GK,4.0,6.3076923076923075,0.0,0.0,90.0,1.0,False,1.0,1755.0,37.0,1474.0,-36.0,281.0
Thibaut Courtois,2020-11-15,UEFA Nations League,Belgium,England,GK,7.0,6.142857142857143,0.0,0.0,90.0,1.0,False,1.0,1765.0,4.0,1669.0,-3.0,96.0
Thibaut Courtois,2020-11-18,UEFA Nations League,Belgium,Denmark,GK,2.0,6.2,0.0,0.0,90.0,1.0,False,1.0,1765.0,13.0,1610.0,-12.0,155.0
Thibaut Courtois,2021-03-24,European World Cup Qualifiers,Belgium,Wales,GK,3.0,5.9375,0.0,0.0,90.0,1.0,False,1.0,1780.0,18.0,1562.0,-17.0,218.0
Thibaut Courtois,2021-03-27,European World Cup Qualifiers,Belgium,Czech Republic,GK,4.0,5.764705882352941,0.0,0.0,90.0,1.0,False,1.0,1780.0,42.0,1456.0,-41.0,324.0
Thomas Delaney,2018-10-13,UEFA Nations League,Denmark,Republic of Ireland,M,6.0,7.0,0.0,0.0,90.0,1.0,False,10.0,1581.0,30.0,1478.0,-20.0,103.0
Thomas Delaney,2018-11-16,UEFA Nations League,Denmark,Wales,M,5.0,6.5,0.0,0.0,90.0,1.0,False,10.0,1584.0,18.0,1538.0,-8.0,46.0
Thomas Delaney,2019-03-21,International Friendlies,Denmark,Kosovo,M,6.0,6.0,0.0,0.0,90.0,1.0,True,10.0,1589.0,130.0,1113.0,-120.0,476.0
Thomas Delaney,2019-03-26,European Championship Qualifiers,Denmark,Switzerland,M,6.0,6.0,0.0,0.0,90.0,1.0,False,10.0,1589.0,8.0,1599.0,2.0,-10.0
Thomas Delaney,2019-06-07,European Championship Qualifiers,Denmark,Republic of Ireland,M,6.0,6.0,0.0,0.0,90.0,1.0,False,10.0,1586.0,29.0,1484.0,-19.0,102.0
Thomas Delaney,2019-06-10,European Championship Qualifiers,Denmark,Georgia,M,6.0,6.0,0.0,0.0,90.0,1.0,False,10.0,1586.0,94.0,1256.0,-84.0,330.0
Thomas Delaney,2019-09-05,European Championship Qualifiers,Denmark,Gibraltar,M,12.0,6.0,0.0,0.0,90.0,1.0,False,13.0,1589.0,198.0,893.0,-185.0,696.0
Thomas Delaney,2019-09-08,European Championship Qualifiers,Denmark,Georgia,M,7.0,6.75,0.125,0.0,90.0,1.0,False,13.0,1589.0,94.0,1255.0,-81.0,334.0
Thomas Delaney,2019-10-12,European Championship Qualifiers,Denmark,Switzerland,M,7.0,6.777777777777778,0.1111111111111111,0.0,90.0,1.0,False,14.0,1584.0,11.0,1604.0,3.0,-20.0
Thomas Delaney,2019-11-15,European Championship Qualifiers,Denmark,Gibraltar,M,7.0,6.8,0.1,0.0,90.0,1.0,False,14.0,1599.0,196.0,882.0,-182.0,717.0
Thomas Delaney,2019-11-18,European Championship Qualifiers,Denmark,Republic of Ireland,M,2.0,6.818181818181818,0.09090909090909091,0.0,90.0,1.0,False,14.0,1599.0,36.0,1480.0,-22.0,119.0
