player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url
25734,11127,denys-kulakov,Denys Kulakov,UdSSR,Ukraine,1986-05-01,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/denys-kulakov/profil/spieler/25734
181177,11127,andrey-panyukov,Andrey Panyukov,Russia,Russia,1994-09-25,Attack,Centre-Forward,Right,178,https://www.transfermarkt.co.uk/andrey-panyukov/profil/spieler/181177
338908,11127,oleg-baklov,Oleg Baklov,Russia,Russia,1994-10-20,Goalkeeper,,Right,195,https://www.transfermarkt.co.uk/oleg-baklov/profil/spieler/338908
117802,11127,vladimir-rykov,Vladimir Rykov,UdSSR,Russia,1987-11-13,Defender,Centre-Back,Right,194,https://www.transfermarkt.co.uk/vladimir-rykov/profil/spieler/117802
98556,3609,evgeniy-pesegov,Evgeniy Pesegov,UdSSR,Russia,1989-02-21,Midfield,Central Midfield,Right,177,https://www.transfermarkt.co.uk/evgeniy-pesegov/profil/spieler/98556
278190,11127,ivan-konovalov,Ivan Konovalov,Russia,Russia,1994-08-18,Goalkeeper,,Right,191,https://www.transfermarkt.co.uk/ivan-konovalov/profil/spieler/278190
230845,11127,ylldren-ibrahimaj,Ylldren Ibrahimaj,Norway,Kosovo,1995-12-24,Attack,Right Winger,Left,178,https://www.transfermarkt.co.uk/ylldren-ibrahimaj/profil/spieler/230845
264796,11127,rafal-augustyniak,Rafal Augustyniak,Poland,Poland,1993-10-14,Midfield,Defensive Midfield,Right,185,https://www.transfermarkt.co.uk/rafal-augustyniak/profil/spieler/264796
310132,11127,artem-maksimenko,Artem Maksimenko,Russia,Russia,1998-05-27,Attack,Right Winger,Right,185,https://www.transfermarkt.co.uk/artem-maksimenko/profil/spieler/310132
48514,11127,yaroslav-godzyur,Yaroslav Godzyur,UdSSR,Russia,1985-03-06,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/yaroslav-godzyur/profil/spieler/48514
455016,11127,arsen-adamov,Arsen Adamov,Russia,Russia,1999-10-20,Defender,Right-Back,Right,177,https://www.transfermarkt.co.uk/arsen-adamov/profil/spieler/455016
207528,11127,vyacheslav-podberezkin,Vyacheslav Podberezkin,Russia,Russia,1992-06-21,Midfield,Attacking Midfield,Right,187,https://www.transfermarkt.co.uk/vyacheslav-podberezkin/profil/spieler/207528
427572,3609,zurab-davitashvili,Zurab Davitashvili,Georgia,Georgia,2001-02-15,Midfield,Attacking Midfield,Right,175,https://www.transfermarkt.co.uk/zurab-davitashvili/profil/spieler/427572
686059,11127,ivan-kuzmichev,Ivan Kuzmichev,Russia,Russia,2000-10-20,Defender,Centre-Back,Right,196,https://www.transfermarkt.co.uk/ivan-kuzmichev/profil/spieler/686059
447257,11127,andrey-egorychev,Andrey Egorychev,Russia,Russia,1993-02-14,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/andrey-egorychev/profil/spieler/447257
260370,11127,othman-el-kabir,Othman El Kabir,Netherlands,Netherlands,1991-07-17,Midfield,Left Midfield,Right,175,https://www.transfermarkt.co.uk/othman-el-kabir/profil/spieler/260370
685939,3609,yaroslav-shcherbin,Yaroslav Shcherbin,Russia,Russia,2002-06-25,Attack,Centre-Forward,Left,183,https://www.transfermarkt.co.uk/yaroslav-shcherbin/profil/spieler/685939
300447,11127,aleksey-gerasimov,Aleksey Gerasimov,Russia,Russia,1993-04-15,Defender,Centre-Back,Right,194,https://www.transfermarkt.co.uk/aleksey-gerasimov/profil/spieler/300447
50617,11127,stefan-strandberg,Stefan Strandberg,Norway,Norway,1990-07-25,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/stefan-strandberg/profil/spieler/50617
214252,3719,arshak-koryan,Arshak Koryan,Russia,Armenia,1995-06-17,Attack,Right Winger,Right,169,https://www.transfermarkt.co.uk/arshak-koryan/profil/spieler/214252
235347,1083,maksim-rudakov,Maksim Rudakov,Russia,Russia,1996-01-22,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/maksim-rudakov/profil/spieler/235347
449575,1083,aleksandr-saplinov,Aleksandr Saplinov,Russia,Russia,1997-08-12,Midfield,Attacking Midfield,Right,195,https://www.transfermarkt.co.uk/aleksandr-saplinov/profil/spieler/449575
289643,1083,roman-tugarev,Roman Tugarev,Russia,Russia,1998-07-22,Attack,Left Winger,Right,170,https://www.transfermarkt.co.uk/roman-tugarev/profil/spieler/289643
189715,1083,khoren-bayramyan,Khoren Bayramyan,Armenia,Armenia,1992-01-07,Midfield,Left Midfield,Right,169,https://www.transfermarkt.co.uk/khoren-bayramyan/profil/spieler/189715
144583,1083,denis-terentjev,Denis Terentjev,Russia,Russia,1992-08-13,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/denis-terentjev/profil/spieler/144583
15074,11127,pavel-pogrebnyak,Pavel Pogrebnyak,UdSSR,Russia,1983-11-08,Attack,Centre-Forward,Left,188,https://www.transfermarkt.co.uk/pavel-pogrebnyak/profil/spieler/15074
322065,1083,dennis-hadzikadunic,Dennis Hadzikadunic,Sweden,Bosnia-Herzegovina,1998-07-09,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/dennis-hadzikadunic/profil/spieler/322065
229817,1083,ali-sowe,Ali Sowe,"Банжул,Гамбия",The Gambia,1994-06-14,Attack,Centre-Forward,Right,191,https://www.transfermarkt.co.uk/ali-sowe/profil/spieler/229817
131323,11127,danijel-miskic,Danijel Miskic,Slovenia,Croatia,1993-10-11,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/danijel-miskic/profil/spieler/131323
300532,1083,pontus-almqvist,Pontus Almqvist,Sweden,Sweden,1999-07-10,Attack,Right Winger,Left,183,https://www.transfermarkt.co.uk/pontus-almqvist/profil/spieler/300532
214715,11127,branko-jovicic,Branko Jovicic,Serbia,Serbia,1993-03-18,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/branko-jovicic/profil/spieler/214715
449721,1083,nikolay-poyarkov,Nikolay Poyarkov,Russia,Russia,1999-10-16,Defender,Left-Back,Left,180,https://www.transfermarkt.co.uk/nikolay-poyarkov/profil/spieler/449721
46504,11127,eric-bicfalvi,Eric Bicfalvi,Romania,Romania,1988-02-05,Midfield,Attacking Midfield,Right,187,https://www.transfermarkt.co.uk/eric-bicfalvi/profil/spieler/46504
249747,1083,aleksandr-pavlovets,Aleksandr Pavlovets,Belarus,Belarus,1996-08-13,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/aleksandr-pavlovets/profil/spieler/249747
300110,1083,tomas-rukas,Tomas Rukas,Lithuania,Russia,1996-09-04,Defender,Centre-Back,Left,193,https://www.transfermarkt.co.uk/tomas-rukas/profil/spieler/300110
651269,1083,armin-gigovic,Armin Gigovic,Sweden,Sweden,2002-04-06,Midfield,Defensive Midfield,Right,187,https://www.transfermarkt.co.uk/armin-gigovic/profil/spieler/651269
230166,1083,haitam-aleesami,Haitam Aleesami,Norway,Norway,1991-07-31,Defender,Left-Back,Left,183,https://www.transfermarkt.co.uk/haitam-aleesami/profil/spieler/230166
183436,1083,kento-hashimoto,Kento Hashimoto,Japan,Japan,1993-08-16,Midfield,Defensive Midfield,Right,183,https://www.transfermarkt.co.uk/kento-hashimoto/profil/spieler/183436
38802,1083,pavel-mamaev,Pavel Mamaev,UdSSR,Russia,1988-09-17,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/pavel-mamaev/profil/spieler/38802
570423,1083,danil-glebov,Danil Glebov,Russia,Russia,1999-11-03,Midfield,Central Midfield,Both,178,https://www.transfermarkt.co.uk/danil-glebov/profil/spieler/570423
485658,1083,kirill-folmer,Kirill Folmer,Russia,Russia,2000-02-25,Midfield,Central Midfield,Left,178,https://www.transfermarkt.co.uk/kirill-folmer/profil/spieler/485658
61397,1083,sergey-pesjakov,Sergey Pesjakov,UdSSR,Russia,1988-12-16,Goalkeeper,,Right,199,https://www.transfermarkt.co.uk/sergey-pesjakov/profil/spieler/61397
293829,1083,maksim-osipenko,Maksim Osipenko,Russia,Russia,1994-05-16,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/maksim-osipenko/profil/spieler/293829
287189,1083,georgi-makhatadze,Georgi Makhatadze,Russia,Russia,1998-03-26,Midfield,Central Midfield,Right,180,https://www.transfermarkt.co.uk/georgi-makhatadze/profil/spieler/287189
38801,3729,evgeniy-lutsenko,Evgeniy Lutsenko,UdSSR,Russia,1987-02-25,Attack,Centre-Forward,Left,187,https://www.transfermarkt.co.uk/evgeniy-lutsenko/profil/spieler/38801
288240,3729,igor-konovalov,Igor Konovalov,Russia,Russia,1996-07-08,Midfield,Central Midfield,Right,185,https://www.transfermarkt.co.uk/igor-konovalov/profil/spieler/288240
292837,3729,aleksandr-lomovitskiy,Aleksandr Lomovitskiy,Russia,Russia,1998-01-27,Attack,Right Winger,Left,181,https://www.transfermarkt.co.uk/aleksandr-lomovitskiy/profil/spieler/292837
98539,1083,dmitri-poloz,Dmitri Poloz,UdSSR,Russia,1991-07-12,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/dmitri-poloz/profil/spieler/98539
94304,3729,goran-causic,Goran Causic,Serbien ,Serbia,1992-05-05,Midfield,Central Midfield,Right,180,https://www.transfermarkt.co.uk/goran-causic/profil/spieler/94304
621436,3729,daniil-khlusevich,Daniil Khlusevich,Ukraine,Russia,2001-02-26,Midfield,Right Midfield,Right,182,https://www.transfermarkt.co.uk/daniil-khlusevich/profil/spieler/621436
52089,3729,gia-grigalava,Gia Grigalava,UdSSR,Georgia,1989-08-05,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/gia-grigalava/profil/spieler/52089
684998,3729,kings-kangwa,Kings Kangwa,Zambia,Zambia,1999-06-04,Midfield,Central Midfield,Right,165,https://www.transfermarkt.co.uk/kings-kangwa/profil/spieler/684998
106675,3729,kirill-panchenko,Kirill Panchenko,UdSSR,Russia,1989-10-16,Attack,Second Striker,Right,185,https://www.transfermarkt.co.uk/kirill-panchenko/profil/spieler/106675
257805,1083,mathias-normann,Mathias Normann,Norway,Norway,1996-05-28,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/mathias-normann/profil/spieler/257805
198816,3729,georgi-kostadinov,Georgi Kostadinov,Bulgaria,Bulgaria,1990-09-07,Midfield,Defensive Midfield,Both,184,https://www.transfermarkt.co.uk/georgi-kostadinov/profil/spieler/198816
24912,1083,aleksey-kozlov,Aleksey Kozlov,UdSSR,Russia,1986-12-25,Defender,Right-Back,Right,185,https://www.transfermarkt.co.uk/aleksey-kozlov/profil/spieler/24912
449377,3729,egor-shamov,Egor Shamov,Russia,Russia,1994-06-02,Goalkeeper,,Left,190,https://www.transfermarkt.co.uk/egor-shamov/profil/spieler/449377
26591,3729,kirill-kombarov,Kirill Kombarov,UdSSR,Russia,1987-01-22,Defender,Right-Back,Right,179,https://www.transfermarkt.co.uk/kirill-kombarov/profil/spieler/26591
212415,3729,evans-kangwa,Evans Kangwa,Zambia,Zambia,1992-10-09,Attack,Left Winger,Right,180,https://www.transfermarkt.co.uk/evans-kangwa/profil/spieler/212415
70074,3729,artur-nigmatullin,Artur Nigmatullin,UdSSR,Russia,1991-05-17,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/artur-nigmatullin/profil/spieler/70074
260681,3729,vladislav-panteleev,Vladislav Panteleev,Russia,Russia,1996-08-15,Midfield,Attacking Midfield,Right,178,https://www.transfermarkt.co.uk/vladislav-panteleev/profil/spieler/260681
179634,3729,robert-bauer,Robert Bauer,Germany,Germany,1995-04-09,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/robert-bauer/profil/spieler/179634
98533,3729,maksim-belyaev,Maksim Belyaev,UdSSR,Russia,1991-09-30,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/maksim-belyaev/profil/spieler/98533
194947,11127,aleksey-evseev,Aleksey Evseev,Russia,Russia,1994-03-30,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/aleksey-evseev/profil/spieler/194947
330780,3729,artem-sokol,Artem Sokol,Russia,Russia,1997-06-11,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/artem-sokol/profil/spieler/330780
105506,1083,vladimir-obukhov,Vladimir Obukhov,Uzbekistan,Russia,1992-02-08,Attack,Centre-Forward,Left,185,https://www.transfermarkt.co.uk/vladimir-obukhov/profil/spieler/105506
53228,3729,anri-khagush,Anri Khagush,UdSSR,Russia,1986-09-23,Defender,Right-Back,Right,179,https://www.transfermarkt.co.uk/anri-khagush/profil/spieler/53228
351729,3729,valeri-gromyko,Valeri Gromyko,Belarus,Belarus,1997-01-23,Midfield,Attacking Midfield,Left,177,https://www.transfermarkt.co.uk/valeri-gromyko/profil/spieler/351729
263911,3729,aleksandr-dovbnya,Aleksandr Dovbnya,Russia,Russia,1996-02-14,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/aleksandr-dovbnya/profil/spieler/263911
290649,3729,guram-adzhoev,Guram Adzhoev,Hungary,Russia,1995-02-27,Attack,Second Striker,Right,185,https://www.transfermarkt.co.uk/guram-adzhoev/profil/spieler/290649
70212,3729,taras-burlak,Taras Burlak,UdSSR,Russia,1990-02-22,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/taras-burlak/profil/spieler/70212
148028,3729,mikhail-levashov,Mikhail Levashov,UdSSR,Russia,1991-10-04,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/mikhail-levashov/profil/spieler/148028
188338,3729,luka-djordjevic,Luka Djordjevic,Yugoslavia (Republic),Montenegro,1994-07-09,Attack,Centre-Forward,Both,184,https://www.transfermarkt.co.uk/luka-djordjevic/profil/spieler/188338
126341,41231,maksim-barsov,Maksim Barsov,Russia,Russia,1993-04-29,Attack,Centre-Forward,Right,174,https://www.transfermarkt.co.uk/maksim-barsov/profil/spieler/126341
275512,41231,emanuel-mammana,Emanuel Mammana,Argentina,Argentina,1996-02-10,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/emanuel-mammana/profil/spieler/275512
70114,41231,anton-zabolotnyi,Anton Zabolotnyi,Latvian SSR,Russia,1991-06-13,Attack,Centre-Forward,Right,191,https://www.transfermarkt.co.uk/anton-zabolotnyi/profil/spieler/70114
97541,41231,artur-yusupov,Artur Yusupov,UdSSR,Russia,1989-09-01,Midfield,Central Midfield,Right,181,https://www.transfermarkt.co.uk/artur-yusupov/profil/spieler/97541
138399,41231,ibragim-tsallagov,Ibragim Tsallagov,UdSSR,Russia,1990-12-12,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/ibragim-tsallagov/profil/spieler/138399
49676,41231,nikita-burmistrov,Nikita Burmistrov,UdSSR,Russia,1989-07-06,Attack,Right Winger,Left,184,https://www.transfermarkt.co.uk/nikita-burmistrov/profil/spieler/49676
45858,41231,christian-noboa,Christian Noboa,Ecuador,Ecuador,1985-04-09,Midfield,Central Midfield,Right,181,https://www.transfermarkt.co.uk/christian-noboa/profil/spieler/45858
100160,41231,miha-mevlja,Miha Mevlja,Jugoslawien (SFR),Slovenia,1990-06-12,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/miha-mevlja/profil/spieler/100160
38340,41231,ivelin-popov,Ivelin Popov,Bulgaria,Bulgaria,1987-10-26,Midfield,Attacking Midfield,Right,185,https://www.transfermarkt.co.uk/ivelin-popov/profil/spieler/38340
73783,41231,joaozinho,Joaozinho,Brazil,Russia,1988-12-25,Attack,Left Winger,Left,165,https://www.transfermarkt.co.uk/joaozinho/profil/spieler/73783
72164,41231,aleksey-pomerko,Aleksey Pomerko,UdSSR,Russia,1990-05-03,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/aleksey-pomerko/profil/spieler/72164
203510,3729,yuri-kovalev,Yuri Kovalev,Belarus,Belarus,1993-01-27,Midfield,Right Midfield,Right,174,https://www.transfermarkt.co.uk/yuri-kovalev/profil/spieler/203510
403080,41231,erik-vardanyan,Erik Vardanyan,Armenia,Armenia,1998-06-07,Midfield,Attacking Midfield,Right,182,https://www.transfermarkt.co.uk/erik-vardanyan/profil/spieler/403080
296963,41231,ivan-miladinovic,Ivan Miladinovic,Yugoslavia (Republic),Serbia,1994-08-14,Defender,Centre-Back,,189,https://www.transfermarkt.co.uk/ivan-miladinovic/profil/spieler/296963
668948,41231,maksim-kolmakov,Maksim Kolmakov,Russia,Russia,2003-01-05,Midfield,Attacking Midfield,Left,175,https://www.transfermarkt.co.uk/maksim-kolmakov/profil/spieler/668948
381714,41231,danil-prutsev,Danil Prutsev,Russia,Russia,2000-03-25,Midfield,Central Midfield,Right,174,https://www.transfermarkt.co.uk/danil-prutsev/profil/spieler/381714
225961,41231,marko-dugandzic,Marko Dugandzic,Croatia,Croatia,1994-04-07,Attack,Centre-Forward,Left,190,https://www.transfermarkt.co.uk/marko-dugandzic/profil/spieler/225961
318468,41231,aleksandr-rudenko,Aleksandr Rudenko,Russia,Russia,1999-03-15,Attack,Left Winger,Left,172,https://www.transfermarkt.co.uk/aleksandr-rudenko/profil/spieler/318468
55439,41231,nikolay-zabolotnyi,Nikolay Zabolotnyi,UdSSR,Russia,1990-04-16,Goalkeeper,,Right,184,https://www.transfermarkt.co.uk/nikolay-zabolotnyi/profil/spieler/55439
132091,3729,sergey-tkachev,Sergey Tkachev,UdSSR,Russia,1989-05-19,Midfield,Attacking Midfield,Left,184,https://www.transfermarkt.co.uk/sergey-tkachev/profil/spieler/132091
231873,41231,ivan-novoseltsev,Ivan Novoseltsev,UdSSR,Russia,1991-08-25,Defender,Centre-Back,Both,190,https://www.transfermarkt.co.uk/ivan-novoseltsev/profil/spieler/231873
148485,41231,timofey-margasov,Timofey Margasov,Russia,Russia,1992-06-12,Defender,Right-Back,Right,181,https://www.transfermarkt.co.uk/timofey-margasov/profil/spieler/148485
334477,41231,denis-adamov,Denis Adamov,Russia,Russia,1998-02-20,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/denis-adamov/profil/spieler/334477
214257,41231,elmir-nabiullin,Elmir Nabiullin,Russia,Russia,1995-03-08,Defender,Left-Back,Left,174,https://www.transfermarkt.co.uk/elmir-nabiullin/profil/spieler/214257
583790,3725,nikita-karmaev,Nikita Karmaev,Russia,Russia,2000-07-17,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/nikita-karmaev/profil/spieler/583790
605627,3725,pavel-kaloshin,Pavel Kaloshin,Russia,Russia,1998-03-13,Defender,Centre-Back,Left,197,https://www.transfermarkt.co.uk/pavel-kaloshin/profil/spieler/605627
221992,3725,anton-shvets,Anton Shvets,Ukraine,Russia,1993-04-26,Midfield,Defensive Midfield,Both,190,https://www.transfermarkt.co.uk/anton-shvets/profil/spieler/221992
211727,3725,artem-timofeev,Artem Timofeev,Russia,Russia,1994-01-12,Midfield,Defensive Midfield,Right,185,https://www.transfermarkt.co.uk/artem-timofeev/profil/spieler/211727
155304,3725,khalid-kadyrov,Khalid Kadyrov,Russia,Russia,1994-04-19,Attack,Right Winger,Right,164,https://www.transfermarkt.co.uk/khalid-kadyrov/profil/spieler/155304
105478,3725,andrey-semenov,Andrey Semenov,UdSSR,Russia,1989-03-24,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/andrey-semenov/profil/spieler/105478
382535,3725,maksim-nenakhov,Maksim Nenakhov,Russia,Russia,1998-12-13,Defender,Right-Back,Both,178,https://www.transfermarkt.co.uk/maksim-nenakhov/profil/spieler/382535
190188,3725,vitali-gudiev,Vitali Gudiev,Russia,Russia,1995-04-22,Goalkeeper,,Left,192,https://www.transfermarkt.co.uk/vitali-gudiev/profil/spieler/190188
74081,41231,sergey-terekhov,Sergey Terekhov,UdSSR,Russia,1990-06-27,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/sergey-terekhov/profil/spieler/74081
623553,3725,lechi-sadulaev,Lechi Sadulaev,,Russia,2000-01-08,Midfield,Central Midfield,Left,178,https://www.transfermarkt.co.uk/lechi-sadulaev/profil/spieler/623553
623557,3725,islam-alsultanov,Islam Alsultanov,,Russia,2001-08-18,Attack,Centre-Forward,,185,https://www.transfermarkt.co.uk/islam-alsultanov/profil/spieler/623557
486083,41231,danila-prokhin,Danila Prokhin,Russia,Russia,2001-05-24,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/danila-prokhin/profil/spieler/486083
273945,3725,miroslav-bogosavac,Miroslav Bogosavac,Yugoslavia (Republic),Serbia,1996-10-14,Defender,Left-Back,Left,176,https://www.transfermarkt.co.uk/miroslav-bogosavac/profil/spieler/273945
220650,3725,vladimir-iljin,Vladimir Iljin,Russia,Russia,1992-05-20,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/vladimir-iljin/profil/spieler/220650
253734,3725,ismael-silva,Ismael Silva,Brazil,Brazil,1994-12-01,Midfield,Central Midfield,Right,169,https://www.transfermarkt.co.uk/ismael-silva/profil/spieler/253734
178400,3725,wilker-angel,Wilker Angel,Venezuela,Venezuela,1993-03-18,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/wilker-angel/profil/spieler/178400
62834,3729,igor-gorbatenko,Igor Gorbatenko,UdSSR,Russia,1989-02-13,Midfield,Attacking Midfield,Left,170,https://www.transfermarkt.co.uk/igor-gorbatenko/profil/spieler/62834
164254,3725,gabriel-iancu,Gabriel Iancu,Romania,Romania,1994-04-15,Attack,Centre-Forward,Left,186,https://www.transfermarkt.co.uk/gabriel-iancu/profil/spieler/164254
485961,3725,amir-aduev,Amir Aduev,Russia,Russia,1999-05-11,Midfield,Central Midfield,Right,181,https://www.transfermarkt.co.uk/amir-aduev/profil/spieler/485961
412638,3725,ladislav-almasi,Ladislav Almasi,Slovakia,Slovakia,1999-03-06,Attack,Centre-Forward,Right,196,https://www.transfermarkt.co.uk/ladislav-almasi/profil/spieler/412638
